,DateTime,PM10,PM25,Ta,Pa,RH
1482,2021-01-02 12:26:43.721450,22.5,20.1,18.1,1011.767,45.1
1483,2021-01-02 12:26:46.715876,22.8,20.4,18.1,1011.784,45.1
1484,2021-01-02 12:26:49.704640,22.7,20.3,18.1,1011.738,45.0
1485,2021-01-02 12:26:52.699157,22.8,20.1,18.1,1011.765,45.0
1486,2021-01-02 12:26:55.695498,23.0,20.0,18.1,1011.802,45.0
1487,2021-01-02 12:26:58.692418,22.9,20.2,18.1,1011.754,45.0
1488,2021-01-02 12:27:01.686944,23.1,19.9,18.1,1011.803,45.0
1489,2021-01-02 12:27:04.681897,23.5,20.2,18.1,1011.792,45.0
1490,2021-01-02 12:27:07.676309,23.2,20.1,18.1,1011.792,45.0
1491,2021-01-02 12:27:10.671031,23.3,19.8,18.1,1011.832,45.0
1492,2021-01-02 12:27:13.663601,24.0,20.0,18.1,1011.81,45.0
1493,2021-01-02 12:27:16.656367,23.8,19.7,18.1,1011.807,45.0
1494,2021-01-02 12:27:19.648862,24.1,19.8,18.1,1011.793,45.0
1495,2021-01-02 12:27:22.643555,22.9,19.9,18.1,1011.766,45.0
1496,2021-01-02 12:27:25.642368,22.9,19.7,18.1,1011.773,45.0
1497,2021-01-02 12:27:28.636877,22.8,19.5,18.1,1011.79,44.9
1498,2021-01-02 12:27:31.631774,23.4,19.8,18.1,1011.795,44.9
1499,2021-01-02 12:27:34.622196,22.7,19.6,18.1,1011.774,44.9
1500,2021-01-02 12:27:37.620997,22.6,19.8,18.1,1011.802,44.9
1501,2021-01-02 12:27:40.606173,23.0,19.9,18.1,1011.81,44.9
1502,2021-01-02 12:27:43.608023,21.8,19.3,18.1,1011.809,44.9
1503,2021-01-02 12:27:46.602864,21.9,19.4,18.1,1011.796,44.9
1504,2021-01-02 12:27:49.596640,21.8,19.4,18.1,1011.832,44.9
1505,2021-01-02 12:27:52.592546,23.1,19.5,18.1,1011.785,44.9
1506,2021-01-02 12:27:55.586623,23.2,19.8,18.1,1011.782,44.9
1507,2021-01-02 12:27:58.578126,22.9,19.7,18.1,1011.771,44.9
1508,2021-01-02 12:28:01.572116,22.4,19.5,18.0,1011.749,44.9
1509,2021-01-02 12:28:04.566557,22.6,19.5,18.1,1011.792,44.9
1510,2021-01-02 12:28:07.561259,23.5,19.4,18.1,1011.766,44.9
1511,2021-01-02 12:28:10.555844,22.8,19.5,18.1,1011.788,44.9
1512,2021-01-02 12:28:13.548751,22.7,19.5,18.1,1011.806,44.9
1513,2021-01-02 12:28:16.543126,22.4,19.3,18.1,1011.811,44.9
1514,2021-01-02 12:28:19.537955,22.7,19.2,18.1,1011.747,44.9
1515,2021-01-02 12:28:22.532367,21.5,18.8,18.1,1011.766,44.9
1516,2021-01-02 12:28:25.527013,21.4,18.7,18.1,1011.811,44.9
1517,2021-01-02 12:28:28.521668,22.2,18.9,18.1,1011.769,44.8
1518,2021-01-02 12:28:31.516457,22.5,19.1,18.1,1011.814,44.8
1519,2021-01-02 12:28:34.511023,22.3,18.9,18.1,1011.792,44.8
1520,2021-01-02 12:28:37.506877,21.2,18.7,18.1,1011.726,44.8
1521,2021-01-02 12:28:40.506397,21.2,18.5,18.1,1011.765,44.8
1522,2021-01-02 12:28:43.498858,21.6,18.8,18.1,1011.798,44.8
1523,2021-01-02 12:28:46.493515,21.5,18.8,18.1,1011.79,44.8
1524,2021-01-02 12:28:49.488241,21.3,19.0,18.1,1011.78,44.8
1525,2021-01-02 12:28:52.481535,21.6,19.3,18.1,1011.791,44.8
1526,2021-01-02 12:28:55.477470,21.5,19.2,18.1,1011.817,44.8
1527,2021-01-02 12:28:58.472294,21.6,19.3,18.1,1011.765,44.8
1528,2021-01-02 12:29:01.466799,21.7,19.0,18.1,1011.792,44.8
1529,2021-01-02 12:29:04.461435,22.0,19.3,18.1,1011.802,44.9
1530,2021-01-02 12:29:07.456030,22.7,19.6,18.1,1011.774,44.9
1531,2021-01-02 12:29:10.450689,22.5,19.6,18.1,1011.739,44.8
1532,2021-01-02 12:29:13.445295,22.1,19.6,18.1,1011.774,44.9
1533,2021-01-02 12:29:16.440099,22.4,19.8,18.1,1011.77,44.9
1534,2021-01-02 12:29:19.434670,21.9,19.5,18.1,1011.84,44.9
1535,2021-01-02 12:29:22.429220,21.7,19.3,18.1,1011.794,44.9
1536,2021-01-02 12:29:25.423925,22.2,19.5,18.1,1011.78,44.8
1537,2021-01-02 12:29:28.418634,21.9,19.4,18.1,1011.801,44.9
1538,2021-01-02 12:29:31.413166,21.6,19.3,18.1,1011.802,44.8
1539,2021-01-02 12:29:34.407892,21.4,19.1,18.1,1011.818,44.9
1540,2021-01-02 12:29:37.402556,21.1,18.9,18.1,1011.783,44.8
1541,2021-01-02 12:29:40.387823,21.3,19.0,18.1,1011.799,44.9
1542,2021-01-02 12:29:43.387928,21.2,18.9,18.1,1011.792,44.8
1543,2021-01-02 12:29:46.384417,21.5,19.2,18.1,1011.765,44.9
1544,2021-01-02 12:29:49.379097,21.4,19.1,18.1,1011.805,44.9
1545,2021-01-02 12:29:52.373741,21.3,19.0,18.1,1011.77,44.9
1546,2021-01-02 12:29:55.368337,21.1,18.9,18.1,1011.817,44.9
1547,2021-01-02 12:29:58.361053,20.9,18.7,18.1,1011.795,44.9
1548,2021-01-02 12:30:01.357717,21.1,18.9,18.1,1011.743,44.9
1549,2021-01-02 12:30:04.352208,21.3,19.1,18.1,1011.781,44.9
1550,2021-01-02 12:30:07.345049,21.3,19.1,18.1,1011.776,44.9
1551,2021-01-02 12:30:10.339717,21.1,18.9,18.1,1011.777,44.9
1552,2021-01-02 12:30:13.334312,21.2,18.9,18.1,1011.769,44.8
1553,2021-01-02 12:30:16.328907,21.1,18.9,18.1,1011.758,44.8
1554,2021-01-02 12:30:19.323591,21.1,18.9,18.1,1011.733,44.8
1555,2021-01-02 12:30:22.316392,21.5,19.2,18.1,1011.732,44.8
1556,2021-01-02 12:30:25.310906,21.3,19.1,18.1,1011.737,44.8
1557,2021-01-02 12:30:28.305515,21.7,19.4,18.1,1011.813,44.8
1558,2021-01-02 12:30:31.299686,21.8,19.5,18.1,1011.798,44.8
1559,2021-01-02 12:30:34.291633,21.7,19.4,18.1,1011.78,44.8
1560,2021-01-02 12:30:37.286112,21.8,19.5,18.1,1011.812,44.8
1561,2021-01-02 12:30:40.274873,22.1,19.8,18.1,1011.824,44.8
1562,2021-01-02 12:30:43.276751,22.2,19.9,18.1,1011.798,44.8
1563,2021-01-02 12:30:46.269427,22.0,19.7,18.1,1011.801,44.8
1564,2021-01-02 12:30:49.264919,22.5,20.1,18.1,1011.787,44.8
1565,2021-01-02 12:30:52.269591,22.9,20.4,18.1,1011.782,44.8
1566,2021-01-02 12:30:55.251502,22.7,20.2,18.1,1011.766,44.8
1567,2021-01-02 12:30:58.246085,22.5,20.1,18.1,1011.781,44.8
1568,2021-01-02 12:31:01.240770,22.7,20.3,18.1,1011.798,44.8
1569,2021-01-02 12:31:04.235342,22.7,20.3,18.1,1011.783,44.7
1570,2021-01-02 12:31:07.229993,22.6,20.2,18.1,1011.796,44.8
1571,2021-01-02 12:31:10.224646,22.7,20.1,18.2,1011.751,44.7
1572,2021-01-02 12:31:13.219480,22.4,20.0,18.2,1011.816,44.7
1573,2021-01-02 12:31:16.213897,22.6,20.0,18.1,1011.73,44.7
1574,2021-01-02 12:31:19.212809,22.1,19.5,18.1,1011.792,44.7
1575,2021-01-02 12:31:22.207265,21.6,19.3,18.1,1011.765,44.7
1576,2021-01-02 12:31:25.201990,21.4,19.1,18.1,1011.763,44.7
1577,2021-01-02 12:31:28.196473,21.0,18.7,18.1,1011.795,44.8
1578,2021-01-02 12:31:31.191263,20.3,18.1,18.1,1011.756,44.8
1579,2021-01-02 12:31:34.185738,20.8,18.6,18.1,1011.776,44.8
1580,2021-01-02 12:31:37.180483,20.4,18.2,18.1,1011.778,44.8
1581,2021-01-02 12:31:41.173277,20.0,17.9,18.1,1011.791,44.8
1582,2021-01-02 12:31:43.169628,20.1,18.0,18.1,1011.722,44.8
1583,2021-01-02 12:31:46.164407,19.9,17.8,18.1,1011.78,45.0
1584,2021-01-02 12:31:49.159145,20.5,18.3,18.1,1011.809,45.1
1585,2021-01-02 12:31:52.153714,20.7,18.5,18.1,1011.788,45.1
1586,2021-01-02 12:31:55.148244,21.5,19.2,18.1,1011.801,44.9
1587,2021-01-02 12:31:58.142898,21.8,19.5,18.2,1011.784,44.9
1588,2021-01-02 12:32:01.135418,22.2,19.8,18.2,1011.759,44.9
1589,2021-01-02 12:32:04.132243,21.7,19.4,18.1,1011.73,44.9
1590,2021-01-02 12:32:07.132010,22.2,19.8,18.2,1011.763,45.0
1591,2021-01-02 12:32:10.115472,22.6,20.2,18.2,1011.773,45.0
1592,2021-01-02 12:32:13.114252,22.6,20.2,18.2,1011.738,44.9
1593,2021-01-02 12:32:16.106801,23.3,20.4,18.2,1011.779,44.9
1594,2021-01-02 12:32:19.101778,22.4,19.8,18.2,1011.787,44.9
1595,2021-01-02 12:32:22.098027,22.0,19.3,18.2,1011.791,45.0
1596,2021-01-02 12:32:25.092692,21.7,18.9,18.2,1011.824,45.1
1597,2021-01-02 12:32:28.087357,21.4,18.8,18.2,1011.828,45.1
1598,2021-01-02 12:32:32.080340,21.1,18.5,18.2,1011.834,45.1
1599,2021-01-02 12:32:35.074723,20.4,18.0,18.2,1011.787,45.1
1600,2021-01-02 12:32:38.069402,20.4,18.0,18.2,1011.736,45.2
1601,2021-01-02 12:32:41.064212,21.2,17.8,18.2,1011.795,45.1
1602,2021-01-02 12:32:44.059542,20.0,17.5,18.2,1011.729,45.1
1603,2021-01-02 12:32:47.051333,19.8,17.6,18.2,1011.769,45.1
1604,2021-01-02 12:32:50.046196,20.2,17.8,18.2,1011.743,45.1
1605,2021-01-02 12:32:53.049616,20.5,17.9,18.2,1011.761,45.3
1606,2021-01-02 12:32:56.033540,20.2,17.8,18.2,1011.712,45.3
1607,2021-01-02 12:32:59.028244,19.5,17.4,18.3,1011.845,45.4
1608,2021-01-02 12:33:02.024594,20.1,17.5,18.3,1011.803,45.4
1609,2021-01-02 12:33:05.015541,20.8,17.8,18.3,1011.791,45.5
1610,2021-01-02 12:33:08.014144,20.4,17.4,18.3,1011.77,45.4
1611,2021-01-02 12:33:11.004573,19.8,17.6,18.3,1011.762,45.2
1612,2021-01-02 12:33:14.011783,19.7,17.6,18.3,1011.816,45.0
1613,2021-01-02 12:33:16.997769,19.7,17.6,18.3,1011.765,44.9
1614,2021-01-02 12:33:20.009820,19.6,17.5,18.3,1011.794,44.9
1615,2021-01-02 12:33:22.985272,19.6,17.5,18.3,1011.722,45.1
1616,2021-01-02 12:33:25.977714,19.4,17.3,18.3,1011.704,45.0
1617,2021-01-02 12:33:28.976302,19.8,17.6,18.3,1011.754,44.9
1618,2021-01-02 12:33:31.970949,19.9,17.7,18.3,1011.732,44.9
1619,2021-01-02 12:33:34.965702,19.8,17.7,18.3,1011.799,44.8
1620,2021-01-02 12:33:37.960303,19.7,17.6,18.3,1011.75,44.8
1621,2021-01-02 12:33:40.954866,19.6,17.5,18.3,1011.708,44.9
1622,2021-01-02 12:33:43.949514,19.4,17.3,18.3,1011.718,44.8
1623,2021-01-02 12:33:46.944388,19.1,17.0,18.3,1011.744,44.8
1624,2021-01-02 12:33:49.938823,19.2,16.8,18.3,1011.755,44.8
1625,2021-01-02 12:33:52.930444,19.3,17.0,18.3,1011.729,44.8
1626,2021-01-02 12:33:55.928097,19.6,17.2,18.3,1011.773,44.7
1627,2021-01-02 12:33:58.918673,19.0,16.9,18.3,1011.74,44.7
1628,2021-01-02 12:34:01.913395,18.5,16.5,18.3,1011.732,44.6
1629,2021-01-02 12:34:04.908100,18.4,16.4,18.3,1011.792,44.6
1630,2021-01-02 12:34:07.902810,18.7,16.5,18.3,1011.685,44.6
1631,2021-01-02 12:34:10.901291,18.2,16.1,18.3,1011.741,44.6
1632,2021-01-02 12:34:13.896115,18.0,16.0,18.3,1011.741,44.6
1633,2021-01-02 12:34:16.886593,17.9,16.0,18.3,1011.749,44.7
1634,2021-01-02 12:34:19.881505,18.1,16.2,18.3,1011.696,44.6
1635,2021-01-02 12:34:22.875876,18.0,16.1,18.3,1011.779,44.5
1636,2021-01-02 12:34:25.871705,17.9,16.0,18.3,1011.766,44.5
1637,2021-01-02 12:34:28.865908,18.3,16.3,18.3,1011.794,44.5
1638,2021-01-02 12:34:31.863817,18.3,16.3,18.3,1011.785,44.5
1639,2021-01-02 12:34:34.856525,18.3,16.2,18.3,1011.828,44.5
1640,2021-01-02 12:34:37.851168,18.3,16.3,18.3,1011.791,44.4
1641,2021-01-02 12:34:40.837526,18.5,16.5,18.3,1011.79,44.4
1642,2021-01-02 12:34:43.840368,18.6,16.4,18.3,1011.726,44.5
1643,2021-01-02 12:34:46.835141,18.6,16.3,18.3,1011.741,44.4
1644,2021-01-02 12:34:49.827680,18.2,16.2,18.3,1011.803,44.4
1645,2021-01-02 12:34:52.822448,18.0,15.9,18.3,1011.752,44.4
1646,2021-01-02 12:34:55.813152,18.0,16.0,18.3,1011.795,44.4
1647,2021-01-02 12:34:58.809851,17.7,15.6,18.3,1011.762,44.5
1648,2021-01-02 12:35:01.804227,18.2,15.6,18.3,1011.796,44.5
1649,2021-01-02 12:35:04.796698,17.5,15.4,18.3,1011.772,44.5
1650,2021-01-02 12:35:07.793621,17.0,15.2,18.3,1011.78,44.5
1651,2021-01-02 12:35:10.784162,16.9,15.1,18.3,1011.784,44.5
1652,2021-01-02 12:35:13.789352,16.9,15.1,18.3,1011.749,44.5
1653,2021-01-02 12:35:16.777416,16.6,14.9,18.3,1011.744,44.5
1654,2021-01-02 12:35:19.772154,16.7,15.0,18.3,1011.79,44.5
1655,2021-01-02 12:35:22.762703,16.8,15.0,18.3,1011.744,44.4
1656,2021-01-02 12:35:25.758235,16.6,14.9,18.3,1011.685,44.4
1657,2021-01-02 12:35:28.753375,17.2,15.4,18.3,1011.755,44.4
1658,2021-01-02 12:35:31.750719,17.3,15.5,18.3,1011.721,44.4
1659,2021-01-02 12:35:34.741451,17.4,15.6,18.3,1011.795,44.3
1660,2021-01-02 12:35:37.740145,17.6,15.7,18.3,1011.752,44.3
1661,2021-01-02 12:35:40.725306,17.9,16.0,18.3,1011.765,44.3
1662,2021-01-02 12:35:43.729264,18.2,16.1,18.3,1011.758,44.3
1663,2021-01-02 12:35:46.724038,19.2,16.6,18.3,1011.798,44.2
1664,2021-01-02 12:35:49.718625,19.0,16.5,18.3,1011.812,44.2
1665,2021-01-02 12:35:52.709507,19.7,16.6,18.3,1011.769,44.4
1666,2021-01-02 12:35:55.703818,20.0,16.8,18.3,1011.741,44.4
1667,2021-01-02 12:35:58.698689,19.7,16.8,18.3,1011.768,44.4
1668,2021-01-02 12:36:01.693074,19.7,16.8,18.3,1011.784,44.4
1669,2021-01-02 12:36:04.687704,20.7,16.8,18.3,1011.788,44.4
1670,2021-01-02 12:36:07.682353,20.5,16.8,18.4,1011.759,44.4
1671,2021-01-02 12:36:10.677237,20.4,16.4,18.4,1011.755,44.3
1672,2021-01-02 12:36:13.678422,20.5,16.3,18.4,1011.758,44.2
1673,2021-01-02 12:36:16.666497,20.4,16.3,18.4,1011.749,44.3
1674,2021-01-02 12:36:19.660983,20.5,16.1,18.4,1011.73,44.4
1675,2021-01-02 12:36:22.655571,20.2,16.0,18.4,1011.743,44.2
1676,2021-01-02 12:36:25.650245,19.7,15.9,18.4,1011.697,44.2
1677,2021-01-02 12:36:28.644815,19.3,15.5,18.4,1011.723,44.4
1678,2021-01-02 12:36:31.643607,20.0,15.6,18.4,1011.787,44.3
1679,2021-01-02 12:36:34.638145,18.7,15.6,18.4,1011.769,44.1
1680,2021-01-02 12:36:37.632796,18.8,15.6,18.4,1011.784,44.1
1681,2021-01-02 12:36:40.616151,18.3,15.7,18.4,1011.777,44.2
1682,2021-01-02 12:36:43.618412,18.0,15.7,18.4,1011.769,44.2
1683,2021-01-02 12:36:46.616764,17.2,15.3,18.4,1011.788,44.2
1684,2021-01-02 12:36:49.611543,17.0,15.2,18.4,1011.774,44.1
1685,2021-01-02 12:36:52.604003,17.2,15.3,18.4,1011.778,44.1
1686,2021-01-02 12:36:55.598896,17.8,15.4,18.4,1011.768,44.1
1687,2021-01-02 12:36:58.593342,18.1,15.6,18.4,1011.758,44.1
1688,2021-01-02 12:37:01.588089,17.3,15.3,18.4,1011.779,44.3
1689,2021-01-02 12:37:04.579178,17.5,15.3,18.4,1011.768,44.2
1690,2021-01-02 12:37:07.573194,17.6,15.4,18.4,1011.744,44.1
1691,2021-01-02 12:37:10.567897,18.3,15.7,18.4,1011.768,44.0
1692,2021-01-02 12:37:13.562576,18.3,15.9,18.4,1011.784,44.1
1693,2021-01-02 12:37:16.557299,18.8,16.2,18.4,1011.761,44.3
1694,2021-01-02 12:37:19.555845,19.8,16.4,18.4,1011.729,44.2
1695,2021-01-02 12:37:22.550519,19.6,16.3,18.4,1011.761,44.1
1696,2021-01-02 12:37:25.545087,19.5,16.3,18.4,1011.744,44.1
1697,2021-01-02 12:37:28.539740,19.2,16.5,18.4,1011.678,44.1
1698,2021-01-02 12:37:31.534347,19.3,16.6,18.4,1011.755,44.1
1699,2021-01-02 12:37:34.531037,19.8,16.8,18.5,1011.734,44.0
1700,2021-01-02 12:37:37.525839,19.9,16.9,18.5,1011.736,44.0
1701,2021-01-02 12:37:40.510975,19.2,16.4,18.5,1011.794,44.1
1702,2021-01-02 12:37:43.519086,19.4,16.2,18.5,1011.758,44.2
1703,2021-01-02 12:37:46.509595,19.3,16.0,18.5,1011.776,44.3
1704,2021-01-02 12:37:49.504260,18.9,16.0,18.5,1011.757,44.3
1705,2021-01-02 12:37:52.499056,18.1,15.7,18.5,1011.803,44.4
1706,2021-01-02 12:37:55.491611,17.5,15.3,18.5,1011.738,44.5
1707,2021-01-02 12:37:58.484125,17.0,14.8,18.5,1011.755,44.5
1708,2021-01-02 12:38:01.480571,17.5,14.6,18.6,1011.73,44.5
1709,2021-01-02 12:38:04.473550,16.7,14.1,18.6,1011.778,44.5
1710,2021-01-02 12:38:07.468041,16.9,13.9,18.6,1011.787,44.4
1711,2021-01-02 12:38:10.462768,17.1,14.0,18.6,1011.716,44.4
1712,2021-01-02 12:38:13.464848,16.6,13.8,18.6,1011.725,44.4
1713,2021-01-02 12:38:16.455954,16.6,14.0,18.6,1011.755,44.4
1714,2021-01-02 12:38:19.450654,16.6,14.1,18.6,1011.755,44.4
1715,2021-01-02 12:38:22.443365,17.0,14.1,18.6,1011.773,44.4
1716,2021-01-02 12:38:25.433938,17.1,14.4,18.6,1011.723,44.4
1717,2021-01-02 12:38:28.432634,17.4,14.7,18.6,1011.723,44.5
1718,2021-01-02 12:38:31.427332,17.1,14.6,18.6,1011.699,44.3
1719,2021-01-02 12:38:34.419628,17.4,14.7,18.6,1011.73,44.3
1720,2021-01-02 12:38:37.416487,17.3,14.9,18.6,1011.7,44.2
1721,2021-01-02 12:38:40.401785,17.3,15.1,18.6,1011.799,44.2
1722,2021-01-02 12:38:43.405747,17.8,15.5,18.6,1011.696,44.2
1723,2021-01-02 12:38:46.400383,17.4,15.3,18.6,1011.74,44.3
1724,2021-01-02 12:38:49.395020,17.4,15.3,18.6,1011.737,44.3
1725,2021-01-02 12:38:52.389777,17.4,15.3,18.6,1011.681,44.2
1726,2021-01-02 12:38:55.384335,17.6,15.3,18.6,1011.765,44.2
1727,2021-01-02 12:38:58.379051,17.8,15.4,18.6,1011.741,44.2
1728,2021-01-02 12:39:01.373606,17.9,15.7,18.6,1011.761,44.0
1729,2021-01-02 12:39:04.368563,17.8,15.7,18.6,1011.757,44.0
1730,2021-01-02 12:39:07.363004,17.8,15.5,18.6,1011.715,44.0
1731,2021-01-02 12:39:10.355649,17.6,15.5,18.6,1011.729,44.0
1732,2021-01-02 12:39:13.348216,17.3,15.4,18.6,1011.731,44.1
1733,2021-01-02 12:39:16.344821,17.4,15.5,18.6,1011.787,44.1
1734,2021-01-02 12:39:19.339660,17.5,15.6,18.6,1011.726,44.0
1735,2021-01-02 12:39:22.334263,17.5,15.6,18.6,1011.725,43.9
1736,2021-01-02 12:39:25.328731,17.5,15.6,18.6,1011.777,43.9
1737,2021-01-02 12:39:28.323402,17.2,15.4,18.6,1011.744,44.0
1738,2021-01-02 12:39:31.320074,17.1,15.3,18.6,1011.744,43.9
1739,2021-01-02 12:39:34.314668,17.2,15.4,18.6,1011.701,43.9
1740,2021-01-02 12:39:37.309520,17.2,15.4,18.6,1011.756,44.0
1741,2021-01-02 12:39:40.296717,17.2,15.4,18.6,1011.744,44.1
1742,2021-01-02 12:39:43.298830,17.3,15.4,18.6,1011.659,43.9
1743,2021-01-02 12:39:46.293249,17.2,15.4,18.6,1011.683,43.8
1744,2021-01-02 12:39:49.284074,17.4,15.5,18.6,1011.716,43.8
1745,2021-01-02 12:39:52.282646,17.5,15.7,18.6,1011.723,43.8
1746,2021-01-02 12:39:55.277152,17.4,15.5,18.6,1011.726,43.7
1747,2021-01-02 12:39:58.271793,17.8,15.6,18.6,1011.678,43.7
1748,2021-01-02 12:40:01.268515,18.6,15.7,18.6,1011.693,43.8
1749,2021-01-02 12:40:04.261145,18.3,15.7,18.6,1011.701,43.7
1750,2021-01-02 12:40:07.255719,17.9,15.6,18.6,1011.752,43.7
1751,2021-01-02 12:40:10.250413,18.0,15.4,18.6,1011.756,43.7
1752,2021-01-02 12:40:13.245228,17.5,15.2,18.6,1011.734,43.7
1753,2021-01-02 12:40:16.235644,17.8,15.2,18.7,1011.745,43.7
1754,2021-01-02 12:40:19.234618,17.4,15.0,18.7,1011.716,43.6
1755,2021-01-02 12:40:22.225951,18.1,14.8,18.7,1011.655,43.6
1756,2021-01-02 12:40:25.220590,17.3,14.9,18.7,1011.72,43.6
1757,2021-01-02 12:40:28.218391,17.1,15.0,18.7,1011.744,43.7
1758,2021-01-02 12:40:31.209125,16.9,15.1,18.7,1011.694,43.7
1759,2021-01-02 12:40:34.205598,16.9,14.9,18.7,1011.693,43.7
1760,2021-01-02 12:40:37.200718,17.9,15.5,18.7,1011.738,43.8
1761,2021-01-02 12:40:40.187858,18.7,15.7,18.7,1011.736,43.7
1762,2021-01-02 12:40:43.193646,19.1,15.8,18.7,1011.707,43.6
1763,2021-01-02 12:40:46.183142,19.7,16.0,18.7,1011.724,43.6
1764,2021-01-02 12:40:49.180758,20.1,16.2,18.7,1011.7,43.6
1765,2021-01-02 12:40:52.171525,19.0,16.1,18.7,1011.738,43.7
1766,2021-01-02 12:40:55.170095,19.5,16.2,18.7,1011.715,43.6
1767,2021-01-02 12:40:58.161019,19.3,16.0,18.7,1011.703,43.6
1768,2021-01-02 12:41:01.154236,19.4,15.9,18.7,1011.703,43.6
1769,2021-01-02 12:41:04.151913,19.9,15.9,18.7,1011.75,43.7
1770,2021-01-02 12:41:07.144625,18.7,15.2,18.7,1011.676,43.7
1771,2021-01-02 12:41:10.139367,18.2,15.2,18.7,1011.665,43.7
1772,2021-01-02 12:41:13.135925,18.0,14.9,18.7,1011.772,43.7
1773,2021-01-02 12:41:16.126592,17.2,14.7,18.7,1011.708,43.6
1774,2021-01-02 12:41:19.121187,16.9,14.4,18.7,1011.742,43.6
1775,2021-01-02 12:41:22.120138,17.3,14.7,18.7,1011.729,43.6
1776,2021-01-02 12:41:25.114436,16.8,14.5,18.7,1011.727,43.6
1777,2021-01-02 12:41:28.105069,17.8,14.9,18.7,1011.718,43.5
1778,2021-01-02 12:41:31.103745,17.7,14.7,18.7,1011.672,43.5
1779,2021-01-02 12:41:34.098311,16.7,14.7,18.7,1011.7,43.5
1780,2021-01-02 12:41:37.093086,17.5,15.2,18.7,1011.758,43.5
1781,2021-01-02 12:41:41.085833,17.0,15.1,18.7,1011.636,43.5
1782,2021-01-02 12:41:44.080410,17.2,15.4,18.7,1011.733,43.4
1783,2021-01-02 12:41:47.073339,17.3,15.5,18.7,1011.654,43.5
1784,2021-01-02 12:41:50.068843,17.4,15.6,18.7,1011.65,43.5
1785,2021-01-02 12:41:53.060825,17.5,15.7,18.7,1011.697,43.6
1786,2021-01-02 12:41:56.059023,17.5,15.7,18.7,1011.711,43.6
1787,2021-01-02 12:41:59.051651,17.3,15.5,18.7,1011.679,43.5
1788,2021-01-02 12:42:02.046246,17.8,16.0,18.7,1011.658,43.4
1789,2021-01-02 12:42:05.040951,17.6,15.8,18.7,1011.729,43.4
1790,2021-01-02 12:42:08.037577,17.5,15.7,18.7,1011.736,43.4
1791,2021-01-02 12:42:11.030483,17.4,15.6,18.7,1011.744,43.4
1792,2021-01-02 12:42:14.024930,17.4,15.6,18.7,1011.712,43.5
1793,2021-01-02 12:42:17.019421,17.3,15.5,18.7,1011.707,43.5
1794,2021-01-02 12:42:20.015016,17.6,15.7,18.7,1011.689,43.5
1795,2021-01-02 12:42:23.008673,17.6,15.7,18.7,1011.708,43.6
1796,2021-01-02 12:42:26.003439,17.6,15.7,18.7,1011.712,43.7
1797,2021-01-02 12:42:28.998020,17.5,15.5,18.7,1011.653,43.7
1798,2021-01-02 12:42:31.992751,17.2,15.3,18.7,1011.625,43.9
1799,2021-01-02 12:42:34.987301,17.2,15.3,18.7,1011.755,43.7
1800,2021-01-02 12:42:37.982018,17.6,15.2,18.7,1011.672,43.8
1801,2021-01-02 12:42:40.976625,17.6,15.2,18.7,1011.668,43.8
1802,2021-01-02 12:42:43.971233,17.3,15.0,18.7,1011.707,43.8
1803,2021-01-02 12:42:46.965858,17.2,15.1,18.7,1011.754,43.9
1804,2021-01-02 12:42:49.960561,16.2,14.5,18.7,1011.697,44.0
1805,2021-01-02 12:42:52.955097,16.2,14.4,18.7,1011.73,44.0
1806,2021-01-02 12:42:55.949953,16.0,14.3,18.7,1011.762,44.0
1807,2021-01-02 12:42:58.946510,16.0,14.3,18.7,1011.731,44.1
1808,2021-01-02 12:43:01.939094,16.1,14.4,18.7,1011.722,44.1
1809,2021-01-02 12:43:04.933947,16.3,14.5,18.7,1011.693,44.0
1810,2021-01-02 12:43:07.928506,16.5,14.7,18.7,1011.759,44.0
1811,2021-01-02 12:43:10.923004,17.0,14.8,18.7,1011.742,44.0
1812,2021-01-02 12:43:13.913691,17.1,14.9,18.7,1011.683,44.0
1813,2021-01-02 12:43:16.908567,17.5,14.8,18.7,1011.665,43.9
1814,2021-01-02 12:43:19.903851,18.0,15.0,18.7,1011.672,43.8
1815,2021-01-02 12:43:22.899726,17.5,14.9,18.7,1011.655,44.0
1816,2021-01-02 12:43:25.894368,17.5,14.9,18.7,1011.698,43.9
1817,2021-01-02 12:43:28.889163,17.4,15.0,18.7,1011.707,43.8
1818,2021-01-02 12:43:31.885682,17.7,15.3,18.7,1011.73,43.9
1819,2021-01-02 12:43:34.878272,17.1,15.1,18.7,1011.709,43.8
1820,2021-01-02 12:43:37.873106,16.9,15.1,18.7,1011.69,43.8
1821,2021-01-02 12:43:40.859314,16.5,14.8,18.7,1011.702,43.9
1822,2021-01-02 12:43:43.862241,16.4,14.7,18.7,1011.693,43.9
1823,2021-01-02 12:43:46.854010,16.4,14.7,18.7,1011.697,43.8
1824,2021-01-02 12:43:49.851578,16.4,14.7,18.7,1011.723,43.8
1825,2021-01-02 12:43:52.846196,16.4,14.7,18.7,1011.639,43.9
1826,2021-01-02 12:43:55.840835,16.4,14.7,18.7,1011.698,43.9
1827,2021-01-02 12:43:58.835477,16.4,14.7,18.8,1011.687,43.9
1828,2021-01-02 12:44:01.828060,15.8,14.2,18.7,1011.657,43.8
1829,2021-01-02 12:44:04.820845,16.2,14.5,18.8,1011.656,43.8
1830,2021-01-02 12:44:07.815284,16.1,14.4,18.8,1011.658,43.8
